STATION,STATION_NAME,DATE,HPCP
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001025 10:00,0.07
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001025 11:00,0.21
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001025 12:00,0.20
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001025 13:00,0.03
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001025 14:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001025 15:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001026 03:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001028 06:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001028 07:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001028 08:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001028 10:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001028 11:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001028 23:00,0.14
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001101 00:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001101 01:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001101 02:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001101 03:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001101 04:00,0.07
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001101 05:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001101 06:00,0.25
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001101 07:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001101 08:00,0.10
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001101 09:00,0.06
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001101 10:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001105 06:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001105 07:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001105 08:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001105 09:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001105 10:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001105 12:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001105 13:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001105 14:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001105 15:00,0.08
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001105 16:00,0.11
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001105 17:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001105 18:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001105 19:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001105 20:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001105 22:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001105 23:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001106 00:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001106 01:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001106 02:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001106 03:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001106 04:00,0.03
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001106 05:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001106 06:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001106 07:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001106 08:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001106 09:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001106 10:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001106 11:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001106 12:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001107 20:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001111 14:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001111 15:00,0.03
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001111 16:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001111 17:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001111 20:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001111 21:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001111 22:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001111 23:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001112 00:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001112 01:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001201 01:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001206 00:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001206 01:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001206 02:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001206 03:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001206 04:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001206 05:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001209 09:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001209 10:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001210 14:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001210 15:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001210 16:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001210 17:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001210 18:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001210 19:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001210 20:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001210 21:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001210 22:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001210 23:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001211 00:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001211 01:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001211 02:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001211 03:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001211 04:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001211 05:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001211 06:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001211 07:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001211 08:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001211 09:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001211 10:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001211 13:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001211 14:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001211 15:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001211 16:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001212 18:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001212 19:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001212 20:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001212 21:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001213 04:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001213 09:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001213 10:00,0.03
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001213 11:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001213 12:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001213 13:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001213 14:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001213 15:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001213 16:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001214 11:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001214 12:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001215 09:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001215 10:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001215 11:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001215 12:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001215 13:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001215 14:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001215 15:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001215 16:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001215 17:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001215 18:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001215 19:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001215 20:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001218 04:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001218 05:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001218 06:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001218 07:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001218 08:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001218 09:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001218 17:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001220 14:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001220 15:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001225 06:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001225 07:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001225 08:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001225 12:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001225 13:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001225 14:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001225 15:00,0.02
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001225 16:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001225 17:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001225 19:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001225 20:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001226 01:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001226 02:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001226 03:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001226 07:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001226 08:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001226 09:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001226 10:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001226 11:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001226 22:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001226 23:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001227 02:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001227 03:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001227 04:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001227 05:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001227 06:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001227 07:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001227 11:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001227 12:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001229 10:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001229 11:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001229 12:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001229 13:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001231 03:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001231 04:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001231 05:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001231 06:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001231 07:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001231 08:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001231 09:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001231 10:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001231 11:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001231 12:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001231 13:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001231 14:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001231 15:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001231 16:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001231 17:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001231 18:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001231 19:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001231 20:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001231 21:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001231 22:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20001231 23:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010101 00:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010101 01:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010101 02:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010101 03:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010101 04:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010101 05:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010101 06:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010101 07:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010101 08:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010101 09:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010101 10:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010101 11:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010101 12:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010102 09:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010102 10:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010102 11:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010102 12:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010102 13:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010102 14:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010102 15:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010102 16:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010102 17:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010102 18:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010102 19:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010111 00:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010111 01:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010113 07:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010113 08:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010113 09:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010113 10:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010113 11:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010113 12:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010113 13:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010113 14:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010113 15:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010116 11:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010116 12:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010116 13:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010116 14:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010116 15:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010116 16:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010116 17:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010116 18:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010116 19:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010116 20:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010116 21:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010116 22:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010116 23:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010117 00:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010117 02:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010117 04:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010117 05:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010117 06:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010117 07:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010117 08:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010125 18:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010125 19:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010125 20:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010125 21:00,0.05
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010125 22:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010125 23:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010127 20:00,0.00
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010127 21:00,0.01
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010127 22:00,0.04
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010127 23:00,0.06
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,20010128 00:00,0.08
